17824390051 reads of which  0.0776534227% dirties
17828240369 reads of which  0.077652274613% dirties
17832091024 reads of which  0.0776517436534% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_085_SRF_0.22_to_3/normalized/TARA_085_SRF_0.22_to_3_unpaired_normalised.fastq
17835941102 reads of which  0.0776510066432% dirties
Closing  /home/moritz/glob/data/TARA_work/samples/all_shuffled_00046.fastq
17839791685 reads of which  0.0776497143834% dirties
17843642507 reads of which  0.0776486587566% dirties
17847493167 reads of which  0.0776480097251% dirties
17851343694 reads of which  0.0776471397761% dirties
17855194351 reads of which  0.077646672209% dirties
17859044579 reads of which  0.0776464137746% dirties
17862896022 reads of which  0.0776462125902% dirties
17866747687 reads of which  0.0776457991853% dirties
17870598983 reads of which  0.0776463808695% dirties
17874449874 reads of which  0.0776471410747% dirties
17878301828 reads of which  0.0776479449422% dirties
17882154746 reads of which  0.0776480998919% dirties
17886007124 reads of which  0.0776469219414% dirties
17889859636 reads of which  0.0776450129997% dirties
17893710542 reads of which  0.0776428378977% dirties
17897561105 reads of which  0.0776408675376% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_122_MES_0.1_to_0.22/normalized/TARA_122_MES_0.1_to_0.22_unpaired_normalised.fastq
17901411280 reads of which  0.0776387457537% dirties
17905261765 reads of which  0.0776362103634% dirties
17909111448 reads of which  0.0776333372561% dirties
17912960490 reads of which  0.0776304700597% dirties
17916809735 reads of which  0.0776280109892% dirties
17920658546 reads of which  0.0776256059692% dirties
17924507898 reads of which  0.0776230889527% dirties
17928357848 reads of which  0.0776203656129% dirties
17932206410 reads of which  0.0776176124219% dirties
17936054290 reads of which  0.0776147865351% dirties
17939902369 reads of which  0.0776118905422% dirties
17943750583 reads of which  0.0776088823548% dirties
17947598696 reads of which  0.0776061520871% dirties
17951446788 reads of which  0.077603639832% dirties
17955294960 reads of which  0.0776016878644% dirties
17959143500 reads of which  0.0775997919389% dirties
17962993148 reads of which  0.0775968341977% dirties
17966842493 reads of which  0.0775936301853% dirties
17970691404 reads of which  0.0775909177145% dirties
17974540352 reads of which  0.0775885060585% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_007_DCM_0.22_to_1.6/normalized/TARA_007_DCM_0.22_to_1.6_unpaired_normalised.fastq
17978388664 reads of which  0.0775862654362% dirties
17982236753 reads of which  0.0775829678011% dirties
17986083516 reads of which  0.077579714214% dirties
17989930940 reads of which  0.0775766832933% dirties
17993777578 reads of which  0.0775737934377% dirties
17997624815 reads of which  0.0775707666067% dirties
18001472951 reads of which  0.0775677095869% dirties
18005321207 reads of which  0.0775645151755% dirties
18009168743 reads of which  0.0775611027879% dirties
18013016105 reads of which  0.0775579471454% dirties
18016864219 reads of which  0.0775547604187% dirties
18020713313 reads of which  0.0775517229938% dirties
18024562157 reads of which  0.0775486189248% dirties
18028410563 reads of which  0.0775454366936% dirties
18032258594 reads of which  0.0775423545371% dirties
18036106513 reads of which  0.0775391899572% dirties
18039954122 reads of which  0.0775359443567% dirties
18043802434 reads of which  0.0775330103573% dirties
18047652083 reads of which  0.0775304495878% dirties
18051501015 reads of which  0.0775281397285% dirties
18055350670 reads of which  0.0775255492725% dirties
18059200974 reads of which  0.0775225592769% dirties
18063050195 reads of which  0.0775197556273% dirties
18066899115 reads of which  0.0775171010302% dirties
18070747971 reads of which  0.0775144327865% dirties
18074596638 reads of which  0.0775114159978% dirties
18078445416 reads of which  0.077508356817% dirties
18082293939 reads of which  0.0775053900643% dirties
18086142499 reads of which  0.0775025226677% dirties
18089991097 reads of which  0.0774991742938% dirties
18093840537 reads of which  0.0774960815053% dirties
18097689899 reads of which  0.0774929067095% dirties
18101538581 reads of which  0.077489797827% dirties
18105387919 reads of which  0.0774869021463% dirties
18109237523 reads of which  0.0774846320955% dirties
18113087670 reads of which  0.077482097507% dirties
18116938233 reads of which  0.0774795743048% dirties
18120788703 reads of which  0.0774771456149% dirties
18124637975 reads of which  0.0774746356279% dirties
18128486712 reads of which  0.0774722031305% dirties
18132335506 reads of which  0.0774700373559% dirties
18136184613 reads of which  0.0774680828951% dirties
18140033520 reads of which  0.07746638348% dirties
18143883321 reads of which  0.0774649714801% dirties
18147733191 reads of which  0.0774635252351% dirties
18151582584 reads of which  0.077462024454% dirties
18155432286 reads of which  0.0774601522479% dirties
18159281772 reads of which  0.0774578979312% dirties
18163131493 reads of which  0.0774557449822% dirties
18166980720 reads of which  0.0774533126163% dirties
18170829279 reads of which  0.0774508929885% dirties
18174678384 reads of which  0.0774487017189% dirties
18178526584 reads of which  0.0774465866359% dirties
18182375388 reads of which  0.0774448572286% dirties
18186224314 reads of which  0.0774431832404% dirties
18190074560 reads of which  0.0774415035713% dirties
18193926000 reads of which  0.0774396777254% dirties
18197776961 reads of which  0.0774376824719% dirties
18201627181 reads of which  0.0774351832935% dirties
18205476707 reads of which  0.0774326740622% dirties
18209325788 reads of which  0.0774303407175% dirties
18213174551 reads of which  0.077427782293% dirties
18217023630 reads of which  0.0774255008199% dirties
18220872962 reads of which  0.0774233134681% dirties
18224722466 reads of which  0.0774214001685% dirties
Closing  /home/moritz/glob/data/TARA_work/samples/all_shuffled_00047.fastq
18228572286 reads of which  0.077419344744% dirties
18232422315 reads of which  0.0774173286804% dirties
18236273057 reads of which  0.0774153047932% dirties
18240123535 reads of which  0.0774136261901% dirties
18243973753 reads of which  0.0774118361011% dirties
18247824912 reads of which  0.077410324179% dirties
18251676009 reads of which  0.0774086195319% dirties
18255526807 reads of which  0.077406788308% dirties
18259377238 reads of which  0.0774048625853% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_038_MES_0.22_to_1.6/normalized/TARA_038_MES_0.22_to_1.6_unpaired_normalised.fastq
18263227781 reads of which  0.0774031713863% dirties
18267078066 reads of which  0.0774013249898% dirties
18270926525 reads of which  0.0773987544674% dirties
18274775108 reads of which  0.0773961205892% dirties
18278623848 reads of which  0.0773936845992% dirties
18282473281 reads of which  0.0773916990471% dirties
18286322907 reads of which  0.0773903544303% dirties
18290174452 reads of which  0.0773898301361% dirties
18294026355 reads of which  0.0773886757637% dirties
18297876713 reads of which  0.0773861346434% dirties
18301726403 reads of which  0.0773831044031% dirties
18305576671 reads of which  0.0773802912882% dirties
18309426967 reads of which  0.0773776072049% dirties
18313277240 reads of which  0.0773750344862% dirties
18317127419 reads of which  0.0773727939202% dirties
18320977544 reads of which  0.0773703024086% dirties
18324827581 reads of which  0.0773682509008% dirties
18328678309 reads of which  0.0773660235667% dirties
18332529337 reads of which  0.0773633891935% dirties
18336381139 reads of which  0.0773606871632% dirties
18340232334 reads of which  0.0773580935161% dirties
18344082690 reads of which  0.0773553446079% dirties
18347933035 reads of which  0.077352577824% dirties
18351783388 reads of which  0.077349916517% dirties
18355632775 reads of which  0.0773473397187% dirties
18359481906 reads of which  0.0773448124664% dirties
18363331747 reads of which  0.0773424888015% dirties
18367181938 reads of which  0.077340222294% dirties
18371031763 reads of which  0.0773377605204% dirties
18374880884 reads of which  0.0773347665746% dirties
18378729959 reads of which  0.077331584455% dirties
18382579136 reads of which  0.0773287424731% dirties
18386428677 reads of which  0.0773266869807% dirties
18390277931 reads of which  0.0773244116992% dirties
18394126925 reads of which  0.0773222401258% dirties
18397975789 reads of which  0.077320309762% dirties
18401823630 reads of which  0.0773181840348% dirties
18405671571 reads of which  0.0773159795615% dirties
18409519621 reads of which  0.0773138762065% dirties
18413368456 reads of which  0.0773124271315% dirties
18417217629 reads of which  0.0773106311541% dirties
18421066488 reads of which  0.0773092080704% dirties
18424915553 reads of which  0.0773085735944% dirties
18428764539 reads of which  0.0773076427335% dirties
18432612775 reads of which  0.0773057166335% dirties
18436461766 reads of which  0.0773040451627% dirties
18440310365 reads of which  0.0773019980025% dirties
18444158693 reads of which  0.0773000483097% dirties
18448006872 reads of which  0.077298275846% dirties
18451855604 reads of which  0.077296841283% dirties
18455705324 reads of which  0.0772964149002% dirties
18459555648 reads of which  0.077296506872% dirties
18463406210 reads of which  0.0772962807495% dirties
18467256039 reads of which  0.0772953782622% dirties
18471105446 reads of which  0.0772950303475% dirties
18474954921 reads of which  0.0772948802369% dirties
18478804984 reads of which  0.0772947148496% dirties
18482656129 reads of which  0.0772944525413% dirties
18486507578 reads of which  0.0772941546136% dirties
18490358021 reads of which  0.077293714128% dirties
18494207999 reads of which  0.0772933422225% dirties
18498057998 reads of which  0.0772930405535% dirties
18501909033 reads of which  0.0772928057018% dirties
18505759667 reads of which  0.0772923569061% dirties
18509610418 reads of which  0.0772917759311% dirties
18513460886 reads of which  0.077291323476% dirties
18517311692 reads of which  0.0772907770742% dirties
18521163895 reads of which  0.077290161305% dirties
18525015418 reads of which  0.0772894842295% dirties
18528865938 reads of which  0.0772889701287% dirties
18532716355 reads of which  0.0772884377316% dirties
18536567700 reads of which  0.0772879910233% dirties
18540418627 reads of which  0.0772875452183% dirties
18544269657 reads of which  0.0772868198376% dirties
18548120226 reads of which  0.0772861259542% dirties
18551970657 reads of which  0.0772854799907% dirties
18555820243 reads of which  0.0772852614554% dirties
18559670038 reads of which  0.0772850148232% dirties
18563520271 reads of which  0.0772849179496% dirties
18567370710 reads of which  0.0772847867591% dirties
18571221565 reads of which  0.0772844569743% dirties
18575071621 reads of which  0.0772835136946% dirties
18578922771 reads of which  0.0772824306714% dirties
18582774447 reads of which  0.0772814917437% dirties
18586626706 reads of which  0.0772806605911% dirties
18590478718 reads of which  0.0772798172545% dirties
18594331129 reads of which  0.0772789084496% dirties
18598182800 reads of which  0.0772781016003% dirties
18602035011 reads of which  0.077277421645% dirties
18605887241 reads of which  0.0772770445922% dirties
18609740958 reads of which  0.0772771570677% dirties
18613596196 reads of which  0.0772767009047% dirties
Closing  /home/moritz/glob/data/TARA_work/samples/all_shuffled_00048.fastq
18617449617 reads of which  0.0772761690563% dirties
18621302989 reads of which  0.0772757518016% dirties
18625155970 reads of which  0.0772758156935% dirties
18629009639 reads of which  0.0772749777844% dirties
18632862151 reads of which  0.0772740607069% dirties
18636715053 reads of which  0.0772731145969% dirties
18640567244 reads of which  0.077272219678% dirties
18644419160 reads of which  0.077271704666% dirties
18648270903 reads of which  0.0772709313638% dirties
18652123049 reads of which  0.0772699558765% dirties
18655975588 reads of which  0.0772687626118% dirties
18659828219 reads of which  0.0772676877878% dirties
18663680820 reads of which  0.0772668362639% dirties
18667533998 reads of which  0.0772661152863% dirties
18671387130 reads of which  0.0772656342539% dirties
18675239752 reads of which  0.0772653584726% dirties
18679092273 reads of which  0.0772652317846% dirties
18682944336 reads of which  0.07726495241% dirties
18686796714 reads of which  0.077264903295% dirties
18690648372 reads of which  0.0772651182697% dirties
18694499318 reads of which  0.0772660732138% dirties
18698350167 reads of which  0.0772671058193% dirties
18702202688 reads of which  0.0772673675987% dirties
18706055135 reads of which  0.0772667660589% dirties
18709906455 reads of which  0.0772659808576% dirties
18713757844 reads of which  0.0772652551697% dirties
18717608816 reads of which  0.0772642446061% dirties
18721459603 reads of which  0.0772632278505% dirties
18725310371 reads of which  0.0772630239678% dirties
18729161455 reads of which  0.0772630595597% dirties
18733011609 reads of which  0.0772630542921% dirties
18736862181 reads of which  0.0772632592381% dirties
18740712871 reads of which  0.0772633479296% dirties
18744563916 reads of which  0.0772632724074% dirties
18748415156 reads of which  0.0772633585797% dirties
18752266499 reads of which  0.077262937047% dirties
18756118451 reads of which  0.0772625863281% dirties
18759969393 reads of which  0.07726197568% dirties
18763819958 reads of which  0.0772611982659% dirties
18767670431 reads of which  0.0772603902722% dirties
18771520675 reads of which  0.0772596241993% dirties
18775371395 reads of which  0.0772590751726% dirties
18779221970 reads of which  0.0772585253701% dirties
18783072759 reads of which  0.0772580531747% dirties
18786923997 reads of which  0.0772578496209% dirties
18790774464 reads of which  0.077256917472% dirties
18794626075 reads of which  0.0772559805769% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_070_MES_0.22_to_0.45/normalized/TARA_070_MES_0.22_to_0.45_unpaired_normalised.fastq
18798477912 reads of which  0.0772551562312% dirties
18802329187 reads of which  0.0772545977444% dirties
18806181290 reads of which  0.0772540902162% dirties
18810032821 reads of which  0.0772532709447% dirties
18813884340 reads of which  0.0772520844571% dirties
18817735021 reads of which  0.0772505710904% dirties
18821587109 reads of which  0.0772501768092% dirties
18825439309 reads of which  0.0772497152459% dirties
18829292055 reads of which  0.07724926066% dirties
18833145033 reads of which  0.0772486042268% dirties
18836996826 reads of which  0.0772476547849% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_039_MES_0.22_to_1.6/normalized/TARA_039_MES_0.22_to_1.6_unpaired_normalised.fastq
18840846645 reads of which  0.0772465183982% dirties
18844696097 reads of which  0.0772454897392% dirties
18848546200 reads of which  0.077244267465% dirties
18852396651 reads of which  0.077242606548% dirties
18856247457 reads of which  0.077240720102% dirties
18860098942 reads of which  0.0772392850896% dirties
18863951239 reads of which  0.0772379671438% dirties
18867802091 reads of which  0.077236290956% dirties
18871651817 reads of which  0.0772344368757% dirties
18875502020 reads of which  0.0772324801987% dirties
18879352582 reads of which  0.0772305273005% dirties
18883202621 reads of which  0.077228916634% dirties
18887052941 reads of which  0.077227080718% dirties
18890903376 reads of which  0.0772251483671% dirties
18894754063 reads of which  0.0772231069605% dirties
18898604922 reads of which  0.0772211853744% dirties
18902454914 reads of which  0.0772190372965% dirties
18906304899 reads of which  0.0772167776728% dirties
18910155113 reads of which  0.0772146031735% dirties
18914005844 reads of which  0.077212657966% dirties
18917856779 reads of which  0.077210876637% dirties
18921707468 reads of which  0.0772093251347% dirties
18925558032 reads of which  0.077207662703% dirties
18929408312 reads of which  0.0772057594148% dirties
18933258871 reads of which  0.0772036925053% dirties
18937109142 reads of which  0.0772016098147% dirties
18940959375 reads of which  0.077199494231% dirties
18944810084 reads of which  0.0771973540255% dirties
18948660557 reads of which  0.0771949543135% dirties
18952510904 reads of which  0.0771926122829% dirties
18956361496 reads of which  0.0771906419546% dirties
18960211958 reads of which  0.0771886316061% dirties
18964063054 reads of which  0.0771864913564% dirties
18967914906 reads of which  0.0771843120478% dirties
18971766650 reads of which  0.0771822384817% dirties
18975616657 reads of which  0.0771800579909% dirties
18979466528 reads of which  0.0771781370588% dirties
18983316357 reads of which  0.0771763457685% dirties
18987166884 reads of which  0.0771745222419% dirties
18991018307 reads of which  0.0771724191567% dirties
18994869652 reads of which  0.0771703930511% dirties
18998720863 reads of which  0.0771679741269% dirties
19002571361 reads of which  0.0771654797734% dirties
Closing  /home/moritz/glob/data/TARA_work/samples/all_shuffled_00049.fastq
19006422083 reads of which  0.0771629549% dirties
19010271788 reads of which  0.0771602030396% dirties
19014122447 reads of which  0.077157063866% dirties
19017973368 reads of which  0.0771539836873% dirties
19021823286 reads of which  0.0771509104535% dirties
19025672863 reads of which  0.0771477473921% dirties
19029522298 reads of which  0.077144796491% dirties
19033372577 reads of which  0.0771420926617% dirties
19037222436 reads of which  0.0771392896173% dirties
19041073281 reads of which  0.0771366979332% dirties
19044924870 reads of which  0.0771342484692% dirties
19048776099 reads of which  0.0771319562141% dirties
19052627046 reads of which  0.0771296722731% dirties
19056477040 reads of which  0.0771271339353% dirties
19060326145 reads of which  0.0771249372029% dirties
19064175304 reads of which  0.0771235657748% dirties
19068024880 reads of which  0.0771226410315% dirties
19071874357 reads of which  0.0771213842157% dirties
19075724768 reads of which  0.0771198923182% dirties
19079574761 reads of which  0.0771182248782% dirties
19083424834 reads of which  0.0771162088986% dirties
19087275935 reads of which  0.0771140457136% dirties
19091126685 reads of which  0.0771118953475% dirties
19094977482 reads of which  0.0771099481205% dirties
19098828714 reads of which  0.0771082434453% dirties
19102679965 reads of which  0.0771065874892% dirties
19106530883 reads of which  0.0771045328962% dirties
19110381580 reads of which  0.077102511367% dirties
19114231880 reads of which  0.0771005791% dirties
19118081715 reads of which  0.0770986675846% dirties
19121931471 reads of which  0.0770966861395% dirties
19125781557 reads of which  0.0770946901493% dirties
19129630870 reads of which  0.0770925970826% dirties
19133480249 reads of which  0.0770903029038% dirties
19137329808 reads of which  0.0770882954833% dirties
19141179916 reads of which  0.0770863772492% dirties
19145029899 reads of which  0.0770842800866% dirties
19148879791 reads of which  0.0770822484715% dirties
19152730148 reads of which  0.077080583791% dirties
19156579980 reads of which  0.0770789855779% dirties
19160429800 reads of which  0.0770773055936% dirties
19164279673 reads of which  0.0770755168576% dirties
19168129534 reads of which  0.0770734835853% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_067_SRF_0.22_to_3/normalized/TARA_067_SRF_0.22_to_3_unpaired_normalised.fastq
19171980023 reads of which  0.0770714638878% dirties
19175831114 reads of which  0.077069455932% dirties
19179682977 reads of which  0.0770675671633% dirties
19183533952 reads of which  0.0770660331772% dirties
19187385211 reads of which  0.0770647331952% dirties
19191236788 reads of which  0.0770632130351% dirties
19195088098 reads of which  0.077061522169% dirties
19198939732 reads of which  0.0770598064087% dirties
19202791684 reads of which  0.0770580323606% dirties
19206642423 reads of which  0.0770563823913% dirties
19210493169 reads of which  0.0770548829214% dirties
19214343712 reads of which  0.077053496554% dirties
19218194931 reads of which  0.0770521092286% dirties
19222046722 reads of which  0.0770510599844% dirties
19225898532 reads of which  0.077050151208% dirties
19229750623 reads of which  0.0770493566998% dirties
19233602602 reads of which  0.0770484339656% dirties
19237455038 reads of which  0.0770475979319% dirties
19241306999 reads of which  0.0770466878408% dirties
19245159804 reads of which  0.0770464495022% dirties
19249012607 reads of which  0.0770463705479% dirties
19252865875 reads of which  0.0770462463423% dirties
19256718604 reads of which  0.0770460974432% dirties
19260570581 reads of which  0.0770459451738% dirties
19264422836 reads of which  0.0770459827754% dirties
19268274852 reads of which  0.0770463871002% dirties
19272126900 reads of which  0.0770469559849% dirties
19275978615 reads of which  0.0770469994112% dirties
19279830503 reads of which  0.077046887978% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_065_SRF_0.1_to_0.22/normalized/TARA_065_SRF_0.1_to_0.22_unpaired_normalised.fastq
19283682472 reads of which  0.0770467887634% dirties
19287535043 reads of which  0.0770460275347% dirties
19291387698 reads of which  0.0770445388516% dirties
19295240013 reads of which  0.0770427779078% dirties
19299092365 reads of which  0.0770407902548% dirties
19302944115 reads of which  0.0770388210804% dirties
19306795995 reads of which  0.0770368983225% dirties
19310648156 reads of which  0.0770350143601% dirties
19314499671 reads of which  0.0770334713476% dirties
19318352007 reads of which  0.0770325800804% dirties
19322204921 reads of which  0.0770319952658% dirties
19326058336 reads of which  0.0770316670951% dirties
19329911001 reads of which  0.077030537074% dirties
19333763445 reads of which  0.0770292591112% dirties
19337615345 reads of which  0.0770278898109% dirties
19341467365 reads of which  0.0770261310523% dirties
19345319704 reads of which  0.0770244667857% dirties
19349171985 reads of which  0.0770227065611% dirties
19353024378 reads of which  0.0770211111135% dirties
19356876708 reads of which  0.0770196921482% dirties
19360729124 reads of which  0.0770182750066% dirties
19364581066 reads of which  0.0770166935147% dirties
19368432522 reads of which  0.0770152094293% dirties
19372284273 reads of which  0.0770139644853% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_078_MES_0.45_to_0.8/normalized/TARA_078_MES_0.45_to_0.8_unpaired_normalised.fastq
19376136952 reads of which  0.0770128963114% dirties
19379989580 reads of which  0.0770111795901% dirties
19383841885 reads of which  0.0770094741206% dirties
19387694231 reads of which  0.0770076265497% dirties
19391546827 reads of which  0.0770057350413% dirties
Closing  /home/moritz/glob/data/TARA_work/samples/all_shuffled_00050.fastq
19395399317 reads of which  0.0770038799197% dirties
19399251830 reads of which  0.0770022276163% dirties
19403104014 reads of which  0.077000401272% dirties
19406956082 reads of which  0.0769984238479% dirties
19410807630 reads of which  0.0769963394872% dirties
19414659030 reads of which  0.0769944032337% dirties
19418511539 reads of which  0.0769924955884% dirties
19422364585 reads of which  0.0769906503122% dirties
19426218236 reads of which  0.0769891391021% dirties
19430070509 reads of which  0.0769875929841% dirties
19433922864 reads of which  0.076985946557% dirties
19437775194 reads of which  0.0769841269932% dirties
19441627127 reads of which  0.0769828575676% dirties
19445478604 reads of which  0.0769823541752% dirties
19449331309 reads of which  0.0769817887419% dirties
19453183362 reads of which  0.0769811721369% dirties
19457035141 reads of which  0.0769806190484% dirties
19460887672 reads of which  0.0769802174109% dirties
19464741307 reads of which  0.0769801895832% dirties
19468594882 reads of which  0.0769803846186% dirties
19472448379 reads of which  0.0769806966142% dirties
19476302177 reads of which  0.0769813017058% dirties
19480156463 reads of which  0.0769817191586% dirties
19484010968 reads of which  0.0769819349549% dirties
19487864762 reads of which  0.0769825171368% dirties
19491719087 reads of which  0.0769834477556% dirties
19495574925 reads of which  0.0769850516219% dirties
19499431378 reads of which  0.0769860558956% dirties
19503286932 reads of which  0.0769867991603% dirties
19507141373 reads of which  0.0769871623568% dirties
19510995394 reads of which  0.0769872027883% dirties
19514849027 reads of which  0.0769883743359% dirties
19518702476 reads of which  0.0769895983018% dirties
19522555284 reads of which  0.0769908793769% dirties
19526408525 reads of which  0.0769923784538% dirties
19530261676 reads of which  0.0769921234004% dirties
19534114506 reads of which  0.0769916494827% dirties
19537967876 reads of which  0.0769912281844% dirties
19541821153 reads of which  0.0769913104424% dirties
19545673773 reads of which  0.0769911714724% dirties
19549526357 reads of which  0.076991154441% dirties
19553378406 reads of which  0.0769912440572% dirties
19557230961 reads of which  0.0769904937975% dirties
19561084648 reads of which  0.0769905292626% dirties
19564937627 reads of which  0.0769906010291% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_093_SRF_0.22_to_3/normalized/TARA_093_SRF_0.22_to_3_unpaired_normalised.fastq
19568790400 reads of which  0.0769905021314% dirties
19572643349 reads of which  0.0769902337733% dirties
19576496197 reads of which  0.0769901329039% dirties
19580349046 reads of which  0.0769904132178% dirties
19584201823 reads of which  0.0769902614172% dirties
19588054426 reads of which  0.0769904632794% dirties
19591907824 reads of which  0.0769903757996% dirties
19595761241 reads of which  0.0769904364748% dirties
19599614372 reads of which  0.0769903592673% dirties
19603467702 reads of which  0.0769910335734% dirties
19607321153 reads of which  0.0769920532346% dirties
19611175561 reads of which  0.0769920902652% dirties
19615029834 reads of which  0.0769924526641% dirties
19618882868 reads of which  0.0769925126809% dirties
19622735614 reads of which  0.0769926096299% dirties
19626588623 reads of which  0.0769924826482% dirties
19630441343 reads of which  0.0769923541499% dirties
19634294621 reads of which  0.0769930848131% dirties
19638148452 reads of which  0.0769927831891% dirties
19642002441 reads of which  0.0769933112748% dirties
19645856191 reads of which  0.0769940015998% dirties
19649710258 reads of which  0.0769949168275% dirties
19653564192 reads of which  0.0769965310219% dirties
19657418545 reads of which  0.0769982291182% dirties
19661272226 reads of which  0.0770001302356% dirties
19665125864 reads of which  0.0770015402633% dirties
19668979661 reads of which  0.0770029617755% dirties
19672832802 reads of which  0.0770036712174% dirties
19676685962 reads of which  0.0770032655868% dirties
19680539522 reads of which  0.0770026709027% dirties
19684392851 reads of which  0.0770022302681% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_036_SRF_0.22_to_1.6/normalized/TARA_036_SRF_0.22_to_1.6_unpaired_normalised.fastq
19688246795 reads of which  0.0770023058826% dirties
19692100939 reads of which  0.0770023801268% dirties
19695954809 reads of which  0.07700164743% dirties
19699809172 reads of which  0.0770012260909% dirties
19703663804 reads of which  0.077000789198% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_065_DCM_0.1_to_0.22/normalized/TARA_065_DCM_0.1_to_0.22_unpaired_normalised.fastq
19707516955 reads of which  0.0769993879729% dirties
19711369501 reads of which  0.0769976760328% dirties
19715222266 reads of which  0.0769959360599% dirties
19719075202 reads of which  0.0769940610017% dirties
19722929086 reads of which  0.0769922654175% dirties
19726782955 reads of which  0.0769905717757% dirties
19730636082 reads of which  0.0769887280211% dirties
19734488527 reads of which  0.0769868598277% dirties
19738341265 reads of which  0.0769849295135% dirties
19742193730 reads of which  0.0769831680707% dirties
19746046475 reads of which  0.0769813493514% dirties
19749899779 reads of which  0.0769795830365% dirties
19753753201 reads of which  0.0769777015298% dirties
19757606708 reads of which  0.0769758587908% dirties
19761460382 reads of which  0.0769745946704% dirties
19765315242 reads of which  0.0769738318551% dirties
19769170718 reads of which  0.076972829903% dirties
19773025766 reads of which  0.0769716925984% dirties
19776880414 reads of which  0.0769706545286% dirties
19780736010 reads of which  0.0769696093831% dirties
Closing  /home/moritz/glob/data/TARA_work/samples/all_shuffled_00051.fastq
19784591306 reads of which  0.0769683822854% dirties
19788446918 reads of which  0.076967451883% dirties
19792302838 reads of which  0.0769665466656% dirties
19796158086 reads of which  0.0769656235508% dirties
19800013058 reads of which  0.0769646473735% dirties
19803867783 reads of which  0.0769637378769% dirties
19807723291 reads of which  0.0769629082355% dirties
19811578258 reads of which  0.0769616949313% dirties
19815434292 reads of which  0.076960776813% dirties
19819289933 reads of which  0.0769599034656% dirties
19823145623 reads of which  0.0769589643346% dirties
19827000372 reads of which  0.0769574496581% dirties
19830855959 reads of which  0.0769559529934% dirties
19834711652 reads of which  0.0769544055785% dirties
19838567406 reads of which  0.0769527185989% dirties
19842421766 reads of which  0.0769508922856% dirties
19846276582 reads of which  0.0769493834116% dirties
19850131734 reads of which  0.0769478829394% dirties
19853987287 reads of which  0.0769464914486% dirties
19857842339 reads of which  0.0769450184424% dirties
19861698909 reads of which  0.0769441200374% dirties
19865555087 reads of which  0.0769430653363% dirties
19869411135 reads of which  0.076942078485% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_122_SRF_0.22_to_0.45/normalized/TARA_122_SRF_0.22_to_0.45_unpaired_normalised.fastq
19873267633 reads of which  0.0769411089428% dirties
19877124284 reads of which  0.0769401932165% dirties
19880981000 reads of which  0.0769396549396% dirties
19884838126 reads of which  0.0769391738724% dirties
19888695507 reads of which  0.0769385488586% dirties
19892552373 reads of which  0.076937369489% dirties
19896408514 reads of which  0.0769356938928% dirties
19900264802 reads of which  0.0769339221982% dirties
19904120836 reads of which  0.0769320835427% dirties
19907976439 reads of which  0.076930136405% dirties
19911832131 reads of which  0.0769283622884% dirties
19915688332 reads of which  0.0769265906586% dirties
19919545008 reads of which  0.0769248182318% dirties
19923400958 reads of which  0.0769230178237% dirties
19927257445 reads of which  0.0769214190277% dirties
19931113755 reads of which  0.0769195677093% dirties
19934970159 reads of which  0.0769179524108% dirties
19938826805 reads of which  0.0769162967811% dirties
19942683429 reads of which  0.0769147291266% dirties
19946540914 reads of which  0.0769132736656% dirties
19950397997 reads of which  0.0769113744112% dirties
19954254586 reads of which  0.0769093727549% dirties
19958111193 reads of which  0.0769072974971% dirties
19961967615 reads of which  0.0769051471082% dirties
19965823624 reads of which  0.0769031320178% dirties
19969679723 reads of which  0.0769011094971% dirties
19973536541 reads of which  0.0768989106585% dirties
19977393799 reads of which  0.0768965826302% dirties
19981251143 reads of which  0.0768946030458% dirties
19985107469 reads of which  0.0768924703749% dirties
19988964199 reads of which  0.0768904397296% dirties
19992821011 reads of which  0.076888269352% dirties
19996677870 reads of which  0.0768862835115% dirties
20000534545 reads of which  0.0768840472508% dirties
20004391448 reads of which  0.0768818272227% dirties
20008248318 reads of which  0.0768797255288% dirties
20012106410 reads of which  0.0768779157716% dirties
20015963970 reads of which  0.0768759880017% dirties
20019821491 reads of which  0.0768741446417% dirties
20023678147 reads of which  0.0768723734321% dirties
20027534362 reads of which  0.0768705949106% dirties
20031390998 reads of which  0.0768689617288% dirties
20035246654 reads of which  0.0768672157921% dirties
20039102560 reads of which  0.0768654093859% dirties
20042958361 reads of which  0.0768631042011% dirties
20046814197 reads of which  0.0768608795821% dirties
20050669477 reads of which  0.0768590862648% dirties
20054525457 reads of which  0.0768579317075% dirties
20058382698 reads of which  0.0768573021669% dirties
