3349	AAA023D18_00435
3350	AB141P03_00452
3351	AAA028A23_00179
3352	AAA027L06_00593
3353	AAA024D14_00257
3354	AAA044N04_00877
3355	AAA027M14_00185
3356	AAA044D11_00028
3357	AAA041L13_00205
3358	AAA023D18_00436
3359	AAA028A23_00180
3360	AAA027L06_00592
3361	AB141P03_00451
3362	AAA027M14_00184
3363	AAA024D14_00256
3364	AAA044N04_00876
3365	AAA041L13_00206
3366	AAA044D11_00029
3367	AAA023D18_00437
3368	AAA044N04_00875
3369	AAA041L13_00207
3370	AAA024D14_00255
3371	bin_7_00188
3372	AAA044D11_00030
3373	AAA027M14_00183
3374	AAA278I18_00032
3375	bin_7_01936
3376	AAA027L06_00367
3377	AAA024D14_00394
3378	AAA041L13_00933
3379	AAA044N04_00288
3380	AAA023J06_00293
3381	AAA278O22_00379
3382	AAA023J06_00470
3383	AAA023J06_00459
3384	AAA024D14_00413
3385	AAA044N04_00175
3386	AAA027L06_00474
3387	AAA027M14_00658
3388	AAA023D18_00438
3389	AB141P03_00450
3390	AAA027L06_00591
3391	AAA028A23_00181
3392	AAA044D11_00031
3393	AAA027M14_00181
3394	bin_7_00197
3395	AAA024D14_00254
3396	AAA041L13_00208
3397	AAA044N04_00874
3398	AAA023D18_00439
3399	AB141P03_00449
3400	AAA028A23_00182
3401	AAA027L06_00590
3402	AAA044D11_00032
3403	AAA044N04_00873
3404	AAA027M14_00180
3405	AAA041L13_00209
3406	AAA024D14_00253
3407	AAA023D18_00440
3408	AAA027L06_00589
3409	AAA028A23_00183
3410	AB141P03_00448
3411	AAA023D18_00441
3412	AB141P03_00447
3413	AAA027L06_00588
3414	AAA028A23_00184
3415	AAA024D14_00251
3416	AAA044N04_00871
3417	AAA041L13_00211
3418	AAA027M14_00178
3419	AAA044D11_00034
3420	AAA023D18_00442
3421	AAA027L06_00587
3422	AAA028A23_00185
3423	AB141P03_00446
3424	AAA023D18_00443
3425	AB141P03_00445
3426	AAA044D11_00038
3427	AAA028A23_00186
3428	AAA027L06_00586
3429	AAA024D14_00247
3430	AAA027M14_00174
3431	AAA044N04_00867
3432	AAA041L13_00215
3433	AAA023D18_00444
3434	AB141P03_00444
3435	AAA027L06_00585
3436	AAA028A23_00187
3437	AAA044D11_00039
3438	AAA027M14_00173
3439	AAA024D14_00246
3440	AAA041L13_00216
3441	AAA044N04_00866
3442	AAA023D18_00445
3443	AAA028A23_00188
3444	AAA027L06_00582
3445	AB141P03_00443
3446	AAA041L13_00217
3447	AAA044N04_00865
3448	AAA024D14_00245
3449	AAA027M14_00172
3450	AAA023D18_00446
3451	AB141P03_00442
3452	AAA028A23_00189
3453	AAA044N04_00864
3454	AAA041L13_00218
3455	AAA024D14_00244
3456	AAA278O22_01172
3457	AAA027M14_00171
3458	AAA023D18_00447
3459	AB141P03_00441
3460	AAA028A23_00190
3461	AAA027L06_00580
3462	AAA041L13_00219
3463	AAA044N04_00863
3464	AAA278O22_01171
3465	AAA024D14_00243
3466	AAA027M14_00163
3467	AAA023D18_00448
3468	AAA027L06_00579
3469	AAA028A23_00191
3470	AB141P03_00440
3471	AAA041L13_00221
3472	AAA044N04_00861
3473	AAA027M14_00161
3474	AAA024D14_00241
3475	AAA023D18_00449
3476	AB141P03_00439
3477	AAA028A23_00192
3478	AAA027L06_00578
3479	AAA278O22_00242
3480	AAA027M14_00023
3481	bin_7_00028
3482	bin_7_00013
3483	AAA023D18_00450
3484	AB141P03_00438
3485	AAA028A23_00193
3486	AAA023J06_00672
3487	AAA044N04_00034
3488	AAA027M14_00156
3489	AAA278O22_00715
3490	AAA278I18_00683
3491	AB141P03_00027
3492	AAA028A23_00483
3493	AAA044N04_00773
3494	AAA278O22_00561
3495	AAA041L13_01239
3496	AAA023D18_00518
3497	bin_7_00522
3498	bin_7_00689
3499	AAA044D11_00800
3500	AAA027J17_00398
3501	AAA023D18_00451
3502	AB141P03_00437
3503	AAA028A23_00194
3504	AAA027L06_00552
3505	AAA027M14_00157
3506	AAA278O22_00716
3507	AAA044N04_00033
3508	AAA023D18_00452
3509	AAA028A23_00195
3510	AAA027L06_00551
3511	AAA044D11_00305
3512	AAA023J06_00629
3513	AAA044N04_00032
3514	AAA278O22_00717
3515	AAA027M14_00158
3516	bin_7_00521
3517	bin_7_00688
3518	AAA023D18_00453
3519	AB141P03_00642
3520	AAA028A23_00196
3521	AAA044D11_00304
3522	AAA027J17_01000
3523	bin_7_00687
3524	bin_7_00520
3525	AAA023D18_00454
3526	AAA027L06_01059
3527	AAA028A23_00197
3528	AAA044D11_00303
3529	bin_7_00686
3530	bin_7_00519
3531	AAA027M14_00821
3532	AAA023J06_00632
3533	AAA278O22_00720
3534	AAA044N04_00029
3535	AAA023D18_00455
3536	AAA028A23_00198
3537	AAA023D18_00456
3538	AAA028A23_00199
3539	AAA027L06_00548
3540	AAA027J17_00964
3541	AAA044N04_00027
3542	AAA023J06_00671
3543	AAA278O22_00722
3544	AAA023D18_00457
3545	AAA028A23_00200
3546	AAA027L06_00547
3547	AAA027J17_00965
3548	AAA044N04_00026
3549	AAA278O22_00723
3550	AAA027M14_00818
3551	AAA023D18_00458
3552	AAA028A23_00201
3553	AAA027L06_00546
3554	AAA027J17_00966
3555	AAA044N04_00025
3556	AAA023J06_00644
3557	AAA044D11_00299
3558	AAA027M14_00817
3559	AAA278O22_00724
3560	AAA023D18_00460
3561	AAA027J17_00968
3562	AAA023J06_00646
3563	AAA044N04_00023
3564	AAA278O22_00726
3565	AAA023D18_00461
3566	AAA027L06_00543
3567	AAA027J17_00653
3568	AAA028A23_00204
3569	AAA044D11_00296
3570	AAA044N04_00022
3571	AAA278O22_00727
3572	AAA023D18_00462
3573	AAA027J17_00652
3574	AAA028A23_00205
3575	AAA027L06_00542
3576	AAA044D11_00294
3577	AAA278O22_00729
3578	AAA044N04_00020
3579	AAA023D18_00463
3580	AAA028A23_00206
3581	AAA027L06_00541
3582	AAA044D11_00293
3583	AAA278O22_00730
3584	AAA044N04_00019
3585	AAA027J17_00654
3586	AAA023D18_00464
3587	AAA028A23_00207
3588	AAA027L06_00540
3589	AAA044N04_00018
3590	AAA278O22_00731
3591	AAA044D11_00292
3592	AAA027J17_00655
3593	AAA023D18_00465
3594	AAA028A23_00208
3595	AAA027L06_00539
3596	AAA027J17_00659
3597	AAA278O22_00732
3598	AAA044N04_00017
3599	AAA044D11_00291
3600	AAA023D18_00466
3601	AAA028A23_00209
3602	AAA027L06_00538
3603	AAA027J17_00660
3604	AAA044N04_00016
3605	AAA044D11_00290
3606	AAA278O22_00733
3607	AAA023D18_00467
3608	AAA028A23_00210
3609	AAA027L06_00537
3610	AAA044N04_00015
3611	AAA278O22_00734
3612	AAA044D11_00289
3613	AAA027J17_00665
3614	AAA023D18_00468
3615	AAA028A23_00211
3616	AAA027L06_00536
3617	AAA027J17_00664
3618	AAA044D11_00288
3619	AAA278O22_00735
3620	bin_7_00635
3621	AAA023D18_00469
3622	AAA028A23_00212
3623	AAA027L06_00535
3624	AAA027J17_00663
3625	AAA044D11_00287
3626	bin_7_00634
3627	AAA278O22_00736
3628	AAA044N04_00013
3629	AAA023D18_00470
3630	AAA027J17_00662
3631	AAA028A23_00213
3632	AAA027L06_00534
3633	AAA044D11_00286
3634	bin_7_00633
3635	AAA044N04_00012
3636	AAA278O22_00737
3637	AAA023D18_00471
3638	AAA027J17_00657
3639	AAA028A23_00214
3640	AAA027L06_00533
3641	AAA044D11_00285
3642	AAA024D14_00564
3643	AAA044N04_00011
3644	bin_7_00632
3645	AAA278O22_00738
3646	AAA023D18_00472
3647	AAA278I18_00970
3648	AAA028A23_00215
3649	AAA027L06_00532
3650	AAA027J17_00656
3651	bin_7_00631
3652	AAA044N04_00010
3653	AAA044D11_00284
3654	AAA024D14_00565
3655	AAA278O22_00739
3656	AAA023D18_00473
3657	AAA278I18_00969
3658	AAA028A23_00216
3659	AAA027L06_00531
3660	bin_7_00629
3661	AAA044D11_00283
3662	AAA278O22_00740
3663	AAA044N04_00008
3664	AAA024D14_00567
3665	AAA041L13_00783
3666	AAA023D18_00474
3667	AAA027L06_00530
3668	AAA028A23_00217
3669	AAA027J17_00666
3670	AAA044N04_00007
3671	AAA278O22_00741
3672	AAA044D11_00282
3673	bin_7_00628
3674	AAA024D14_00560
3675	AAA023D18_00475
3676	AAA027J17_00667
3677	bin_7_00627
3678	AAA027L06_00529
3679	AAA028A23_00218
3680	AAA278O22_00742
3681	AAA024D14_00559
3682	AAA044N04_00006
3683	AAA044D11_00281
3684	AAA023D18_00476
3685	AAA027L06_00401
3686	AAA028A23_00667
3687	AAA278I18_00715
3688	AAA023D18_00477
3689	AAA278I18_00714
3690	AAA041L13_00822
3691	AAA024D14_00604
3692	AAA044N04_00748
3693	AAA027M14_00697
3694	AAA044D11_00076
3695	AAA278O22_00535
3696	AAA023D18_00478
3697	bin_7_01044
3698	bin_7_00837
3699	AAA027M14_00696
3700	AAA278O22_00536
3701	bin_7_00503
3702	AAA044D11_00075
3703	AAA023D18_00479
3704	bin_7_00504
3705	bin_7_01043
3706	AAA027M14_00695
3707	AAA044D11_00074
3708	AAA278O22_00537
3709	AAA023D18_00480
3710	AAA278I18_00711
3711	AAA278O22_00540
3712	AAA027M14_00694
3713	AAA044N04_00749
3714	AAA041L13_00821
3715	AAA024D14_00603
3716	bin_7_00819
3717	AAA044D11_00071
3718	AAA023D18_00481
3719	AAA278I18_00710
3720	AAA044D11_00070
3721	bin_7_00820
3722	AAA278O22_00541
3723	AAA044N04_00750
3724	AAA027M14_00693
3725	AAA041L13_00820
3726	AAA024D14_00602
3727	AAA023D18_00482
3728	AAA023D18_00483
3729	AAA027M14_00726
3730	AAA023D18_00484
3731	AAA027M14_00727
3732	AAA023D18_00485
3733	AAA023D18_00486
3734	AAA027J17_00814
3735	AAA278I18_00708
3736	AAA044N04_00751
3737	AAA041L13_00819
3738	AAA024D14_00601
3739	AAA044D11_00068
3740	AAA278O22_00543
3741	AAA027M14_00720
3742	AAA023D18_00487
3743	AAA278I18_00706
3744	AAA027L06_01004
3745	AAA027J17_00812
3746	AAA044D11_00066
3747	AAA028A23_00502
3748	AAA044N04_00753
3749	AAA041L13_00817
3750	AAA278O22_00545
3751	AAA027M14_00790
3752	AAA023D18_00488
3753	AAA278I18_00705
3754	AAA027J17_00810
3755	AAA028A23_00501
3756	AAA027L06_01003
3757	AAA044D11_00065
3758	AAA027M14_00791
3759	AAA278O22_00546
3760	AAA044N04_00754
3761	AAA041L13_00816
3762	AAA023D18_00489
3763	AAA278I18_00704
3764	AAA028A23_00500
3765	AAA027L06_01002
3766	AAA027J17_00809
3767	AAA044D11_00064
3768	AAA044N04_00755
3769	AAA041L13_00815
3770	AAA027M14_00792
3771	AAA278O22_00547
3772	AAA023D18_00490
3773	AAA028I14_00319
3774	AAA023J06_00042
3775	AAA041L13_00661
3776	AAA278O22_00479
3777	AAA023D18_00491
3778	AAA028I14_00320
3779	AAA041L13_00660
3780	AAA023J06_00041
3781	AAA278O22_00480
3782	AAA023D18_00492
3783	AAA278I18_00703
3784	AAA044D11_00060
3785	AAA027J17_00808
3786	AAA028A23_00499
3787	AAA027L06_01001
3788	AAA044N04_00185
3789	AAA024D14_00403
3790	AAA278O22_00697
3791	AAA028I14_00243
3792	AAA023D18_00493
3793	AAA278I18_00702
3794	AAA044D11_00059
3795	AAA028I14_00244
3796	AAA278O22_00698
3797	AAA044N04_00184
3798	AAA024D14_00404
3799	AAA027J17_00807
3800	AAA028A23_00498
3801	AAA027L06_01000
3802	AB141P03_00593
3803	AAA027L06_00044
3804	AAA278I18_00502
3805	AAA044N04_00936
3806	AAA027J17_00046
3807	AAA024D14_00306
3808	AAA023D18_00495
3809	AAA278I18_00700
3810	AAA028A23_00496
3811	AAA027J17_00805
3812	AAA041L13_00814
3813	AAA044D11_00057
3814	AAA044N04_00756
3815	AAA023D18_00496
3816	AAA027J17_00804
3817	AAA028A23_00495
3818	AAA027L06_00992
3819	AAA278I18_00699
3820	AAA027M14_00794
3821	AAA278O22_00549
3822	AAA044N04_00757
3823	AAA041L13_00813
3824	AAA044D11_00056
3825	AAA023D18_00497
3826	AAA278I18_00698
3827	AAA027J17_00803
3828	AAA027L06_00993
3829	AAA028A23_00494
3830	bin_7_00604
3831	AAA044D11_00055
3832	AAA044N04_00758
3833	AAA278O22_00550
3834	AAA027M14_00795
3835	AAA041L13_00812
3836	AAA023D18_00498
3837	AB141P03_00002
3838	AAA028A23_00493
3839	AAA027L06_00994
3840	AAA278I18_00697
3841	AAA027J17_00801
3842	AAA278O22_00551
3843	AAA044D11_00054
3844	AAA027M14_00796
3845	AAA044N04_00759
3846	AAA041L13_00811
3847	bin_7_00603
3848	AAA023D18_00499
3849	AAA028A23_00492
3850	AAA027L06_00995
3851	AB141P03_00001
3852	AAA027J17_00800
3853	AAA278I18_00696
3854	AAA044D11_00053
3855	bin_7_00602
3856	AAA278O22_00552
3857	AAA023D18_00500
3858	AAA028A23_00491
3859	AAA027L06_00996
3860	AB141P03_00003
3861	AAA278I18_00695
3862	AAA027J17_00799
3863	AAA044D11_00052
3864	AAA027M14_00798
3865	AAA278O22_00553
3866	AAA044N04_00761
3867	AAA041L13_00809
3868	AAA023D18_00501
3869	AB141P03_00004
3870	AAA278I18_00694
3871	bin_7_00601
3872	AAA044D11_00050
3873	bin_7_00412
3874	AAA041L13_00807
3875	AAA044N04_00763
3876	AAA278O22_00693
3877	AAA023D18_00502
3878	AAA278I18_00693
3879	AB141P03_00005
3880	bin_7_00411
3881	bin_7_00600
3882	AAA044D11_00049
3883	AAA044N04_00764
3884	AAA023D18_00503
3885	AAA278I18_00692
3886	AB141P03_00006
3887	AAA044D11_00048
3888	bin_7_00599
3889	bin_7_00410
3890	AAA024D14_00779
3891	AAA044N04_00765
3892	AAA278O22_00695
3893	AAA023D18_00505
3894	AAA278I18_00689
3895	AAA027J17_00797
3896	AAA028A23_00489
3897	AB141P03_00021
3898	AAA044N04_00786
3899	AAA023J06_00611
3900	AAA041L13_00490
3901	AAA023D18_00506
3902	AAA023D18_00507
3903	AAA023D18_00508
3904	AAA023D18_00509
3905	AAA023D18_00510
3906	AAA023D18_00511
3907	AAA023D18_00512
3908	AAA023D18_00513
3909	AAA023D18_00514
3910	AAA278I18_00688
3911	AB141P03_00022
3912	AAA027J17_00796
3913	AAA028A23_00488
3914	AAA044D11_00086
3915	AAA027M14_00802
3916	AAA044N04_00768
3917	AAA041L13_01445
3918	AAA278O22_00557
3919	bin_7_00157
3920	AAA023D18_00515
3921	AAA278I18_00687
3922	AAA027J17_00795
3923	AB141P03_00023
3924	AAA028A23_00487
3925	AAA044N04_00769
3926	AAA041L13_01444
3927	AAA278O22_00558
3928	bin_7_00158
3929	AAA023D18_00516
3930	AAA278I18_00686
3931	AAA028A23_00486
3932	AB141P03_00024
3933	AAA044D11_00798
3934	AAA044N04_00770
3935	AAA024D14_00745
3936	AAA278O22_00559
3937	AAA041L13_01242
3938	AAA023D18_00517
3939	AAA278I18_00684
3940	AB141P03_00026
3941	AAA027J17_00985
3942	AAA028A23_00484
3943	AAA044D11_00799
3944	AAA278O22_00560
3945	AAA024D14_00747
3946	AAA044N04_00772
3947	AAA041L13_01240
3948	AAA023D18_00519
3949	AAA278I18_00682
3950	AAA027J17_00399
3951	AB141P03_00028
3952	AAA028A23_00482
3953	bin_7_00523
3954	AAA024D14_00765
3955	AAA041L13_01238
3956	AAA044N04_00774
3957	AAA044D11_00801
3958	AAA278O22_00562
3959	AAA023D18_00521
3960	AAA027J17_00401
3961	AB141P03_00030
3962	AAA028A23_00480
3963	AAA278I18_00680
3964	AAA278O22_00564
3965	AAA044D11_00803
3966	AAA044N04_00776
3967	AAA023D18_00522
3968	AB141P03_00031
3969	AAA028A23_00479
3970	AAA027J17_00402
3971	AAA278I18_00677
3972	AAA278O22_00567
3973	AAA041L13_01391
3974	AAA044N04_00779
3975	AAA023D18_00523
3976	AAA278I18_00678
3977	AAA028A23_00478
3978	AB141P03_00032
3979	AAA027J17_00403
3980	AAA278O22_00568
3981	AAA027M14_00390
3982	AAA041L13_01392
3983	AAA044N04_00780
3984	AAA023D18_00524
3985	AB141P03_00033
3986	AAA028A23_00477
3987	AAA027J17_00404
3988	AAA027M14_00389
3989	AAA278O22_00569
3990	AAA044N04_00781
3991	AAA041L13_01393
3992	bin_7_00738
3993	AAA023D18_00525
3994	AAA028A23_00476
3995	AAA027J17_00409
3996	AB141P03_00034
3997	AAA041L13_00486
3998	AAA044N04_00782
3999	AAA278O22_00570
4000	AAA027M14_00388
4001	bin_7_01226
4002	bin_7_01893
4003	AAA023D18_00526
4004	AAA028A23_00474
4005	AB141P03_00036
4006	AAA027J17_00411
4007	AAA023D18_00527
4008	AB141P03_00037
4009	AAA028A23_00473
4010	AAA027J17_00412
4011	bin_7_01227
4012	bin_7_01892
4013	AAA023D18_00528
4014	AAA027J17_00413
4015	AAA028A23_00472
4016	AB141P03_00038
4017	AAA027M14_00781
4018	AAA023D18_00529
4019	AAA027J17_00415
4020	AAA028A23_00471
4021	AB141P03_00039
4022	AAA023J06_00610
4023	AAA044N04_00785
4024	AAA041L13_00489
4025	AAA278O22_00574
4026	AAA027M14_00396
4027	AAA023D18_00530
4028	AB141P03_00040
4029	AAA028A23_00470
4030	AAA027J17_00416
4031	AAA023J06_00612
4032	AAA027M14_00397
4033	AAA278O22_00575
4034	AAA023D18_00531
4035	AAA027J17_00697
4036	AAA027L06_00806
4037	AAA028A23_00433
4038	AAA044D11_00250
4039	bin_7_01558
4040	AAA278O22_00771
4041	AAA023D18_00532
4042	AAA027J17_00696
4043	AAA028A23_00432
4044	AAA044D11_00251
4045	bin_7_01559
4046	AAA278O22_00770
4047	AAA023D18_00533
4048	AAA027L06_00809
4049	AAA027J17_00695
4050	AAA028A23_00431
4051	AAA023D18_00534
4052	AAA027J17_00694
4053	AAA028A23_00430
4054	AAA027L06_00810
4055	AAA044D11_00254
4056	bin_7_01561
4057	AAA027M14_00347
4058	AAA044N04_00080
4059	AAA278O22_00135
4060	AAA024D14_00069
4061	AAA023D18_00535
4062	AAA028A23_00429
4063	AAA027L06_00811
4064	AAA027J17_00693
4065	AAA044D11_00255
4066	AAA278O22_00768
4067	bin_7_01562
4068	AAA024D14_00533
4069	AAA023D18_00536
4070	AAA028A23_00428
4071	AAA027L06_00812
4072	AAA027J17_00692
4073	AAA044D11_00256
4074	AAA278O22_00767
4075	AAA024D14_00534
4076	bin_7_01563
4077	AAA023D18_00537
4078	AAA027L06_00813
4079	AAA028A23_00427
4080	AAA044D11_00257
4081	AAA027J17_00691
4082	AAA278O22_00766
4083	AAA024D14_00535
4084	AAA023D18_00538
4085	AAA027J17_00752
4086	AAA278I18_00874
4087	AAA027L06_00756
4088	AAA028A23_00448
4089	AB141P03_00634
4090	AAA023D18_00541
4091	AAA278I18_00871
4092	AAA027L06_00753
4093	AAA028A23_00460
4094	AB141P03_00393
4095	AAA027J17_00759
4096	AAA278O22_00805
4097	bin_7_01378
4098	bin_7_00051
4099	AAA044N04_01029
4100	AAA041L13_01097
4101	AAA041L13_01081
4102	AAA041L13_00592
4103	AAA044D11_00199
4104	AAA027M14_00154
4105	AAA023D18_00542
4106	AAA278I18_00870
4107	AAA028A23_00459
4108	AAA027L06_00752
4109	AB141P03_00392
4110	AAA027J17_00760
4111	AAA044N04_01028
4112	AAA027M14_00153
4113	bin_7_00050
4114	bin_7_01377
4115	AAA278O22_00806
4116	AAA044D11_00198
4117	AAA041L13_00593
4118	AAA023D18_00543
4119	AB141P03_00391
4120	AAA027L06_00751
4121	AAA028A23_00458
4122	AAA027J17_00761
4123	AAA278I18_00869
4124	bin_7_01376
4125	bin_7_00049
4126	AAA044D11_00197
4127	AAA027M14_00152
4128	AAA278O22_00807
4129	AAA041L13_00594
4130	AAA044N04_01027
4131	AAA023D18_00544
4132	AB141P03_00390
4133	AAA028A23_00457
4134	AAA027J17_00762
4135	AAA278I18_00868
4136	AAA044D11_00196
4137	AAA044N04_01026
4138	AAA041L13_00595
4139	AAA278O22_00808
4140	AAA027L06_00750
4141	AAA027M14_00151
4142	bin_7_00156
4143	AAA023D18_00545
4144	AB141P03_00389
4145	AAA028A23_00456
4146	AAA027L06_00203
4147	AAA027J17_00763
4148	AAA278O22_00809
4149	AAA027M14_00150
4150	AAA044D11_00195
4151	AAA041L13_00596
4152	AAA044N04_01025
4153	bin_7_00155
4154	AAA023D18_00546
4155	AAA278I18_00736
4156	AAA028A23_00455
4157	AAA027L06_00202
4158	AB141P03_00388
4159	AAA027J17_00764
4160	AAA044D11_00194
4161	AAA044N04_01024
4162	AAA041L13_00597
4163	AAA278O22_00810
4164	AAA027M14_00149
4165	AAA023D18_00547
4166	AAA027J17_00765
4167	AB141P03_00387
4168	AAA028A23_00454
4169	AAA027L06_00201
4170	AAA278I18_00735
4171	AAA041L13_00598
4172	AAA044N04_01023
4173	AAA044D11_00193
4174	AAA278O22_00811
4175	AAA027M14_00148
4176	AAA023D18_00548
4177	AAA278I18_00734
4178	AAA028A23_00453
4179	AAA027L06_00200
4180	AB141P03_00386
4181	AAA027J17_00766
4182	AAA044D11_00192
4183	AAA278O22_00812
4184	AAA027M14_00147
4185	AAA044N04_01022
4186	AAA041L13_00599
4187	AAA023D18_00549
4188	AAA028A23_00452
4189	AAA027L06_00199
4190	AB141P03_00385
4191	AAA027J17_00767
4192	AAA278I18_00733
4193	AAA044D11_00191
4194	AAA044N04_01021
4195	AAA041L13_00600
4196	AAA027M14_00146
4197	AAA278O22_00813
4198	AAA023D18_00550
4199	AAA278I18_00732
4200	AAA028A23_00451
4201	AB141P03_00384
4202	AAA027L06_00198
4203	AAA027J17_00768
4204	AAA044D11_00190
4205	AAA023D18_00551
4206	AAA044N04_01020
4207	AAA041L13_00601
4208	AAA027M14_00145
4209	AAA278O22_00814
4210	AAA023D18_00552
4211	AAA278I18_00731
4212	AAA027J17_00769
4213	AB141P03_00383
4214	AAA027L06_00197
4215	AAA028A23_00716
4216	AAA044D11_00189
4217	AAA044N04_01019
4218	AAA041L13_00602
4219	AAA027M14_00144
4220	AAA278O22_00815
4221	AAA023D18_00553
4222	AB141P03_00382
4223	AAA028A23_00720
4224	AAA027L06_00196
4225	AAA278I18_00730
4226	AAA027J17_00770
4227	AAA044D11_00188
4228	AAA044N04_01018
4229	AAA041L13_00603
4230	AAA278O22_00816
4231	AAA027M14_00143
4232	AAA023D18_00554
4233	AB141P03_00381
4234	AAA028A23_00721
4235	AAA027L06_00194
4236	AAA278I18_00729
4237	AAA027M14_00142
4238	AAA044N04_01017
4239	AAA041L13_00604
4240	AAA278O22_00817
4241	AAA044D11_00187
4242	AAA027J17_00771
4243	AAA023D18_00555
4244	AAA028A23_00722
4245	AAA027L06_00193
4246	AB141P03_00380
4247	AAA278I18_00728
4248	AAA044D11_00186
4249	AAA044N04_01016
4250	AAA041L13_00605
4251	AAA278O22_00818
4252	AAA027M14_00141
4253	AAA023D18_00556
4254	AAA278I18_00727
4255	AB141P03_00379
4256	AAA027L06_00192
4257	AAA028A23_00723
4258	AAA044D11_00185
4259	AAA027M14_00140
4260	AAA278O22_00819
4261	AAA044N04_01015
4262	AAA041L13_00606
4263	AAA023D18_00557
4264	AAA278I18_00726
4265	AAA028A23_00724
4266	AAA027L06_00191
4267	AB141P03_00378
4268	AAA044D11_00184
4269	AAA044N04_01014
4270	AAA041L13_00607
4271	AAA278O22_00820
4272	AAA027M14_00139
4273	AAA023D18_00558
4274	AAA278I18_00725
4275	AB141P03_00377
4276	AAA028A23_00725
4277	AAA027L06_00190
4278	AAA041L13_00608
4279	AAA044D11_00183
4280	AAA278O22_00821
4281	AAA044N04_01013
4282	AAA027M14_00138
4283	AAA023D18_00559
4284	AB141P03_00376
4285	AAA028A23_00726
4286	AAA027L06_00189
4287	AAA278I18_00724
4288	AAA044D11_00182
4289	bin_7_00048
4290	bin_7_01375
4291	AAA044N04_01012
4292	AAA041L13_00609
4293	AAA278O22_00822
4294	AAA027M14_00137
4295	AAA023D18_00560
4296	AAA027L06_00188
4297	AAA028A23_00727
4298	AB141P03_00375
4299	AAA044D11_00180
4300	bin_7_00046
4301	bin_7_01373
4302	AAA044N04_01010
4303	AAA041L13_00611
4304	AAA027M14_00135
4305	AAA278O22_00824
4306	AAA023D18_00561
4307	AAA278I18_00721
4308	AAA028A23_00728
4309	AAA027L06_00187
4310	AB141P03_00374
4311	bin_7_01372
4312	AAA044D11_00179
4313	AAA027M14_00134
4314	AAA041L13_00612
4315	AAA278O22_00825
4316	AAA024D14_00440
4317	AAA044N04_01009
4318	AAA023D18_00562
4319	AAA278I18_00720
4320	AB141P03_00373
4321	AAA028A23_00729
4322	AAA027L06_00186
4323	AAA044D11_00178
4324	bin_7_01371
4325	AAA044N04_01008
4326	AAA024D14_00441
4327	AAA041L13_00613
4328	AAA027M14_00133
4329	AAA278O22_00826
4330	AAA023D18_00563
4331	AB141P03_00372
4332	AAA028A23_00730
4333	AAA027L06_00185
4334	AAA278I18_00719
4335	AAA044D11_00177
4336	bin_7_01370
4337	AAA041L13_00614
4338	AAA044N04_01007
4339	AAA024D14_00442
4340	AAA278O22_00827
4341	AAA027M14_00132
4342	AAA044D11_00416
4343	AAA023D18_00564
4344	AAA027L06_00184
4345	AB141P03_00371
4346	bin_7_01369
4347	AAA278O22_00828
4348	AAA044D11_00176
4349	AAA027M14_00131
4350	AAA024D14_00443
4351	AAA044N04_01006
4352	AAA041L13_00615
4353	AAA023D18_00565
4354	AAA278I18_00737
4355	AB141P03_00370
4356	AAA027L06_00183
4357	AAA024D14_00444
4358	AAA028A23_00755
4359	AAA041L13_00616
4360	AAA044N04_01005
4361	AAA044D11_00175
4362	bin_7_01368
4363	AAA027M14_00130
4364	AAA023D18_00566
4365	AB141P03_00369
4366	AAA027L06_00182
4367	AAA028A23_00754
4368	AAA278I18_00738
4369	AAA044D11_00174
4370	bin_7_01367
4371	AAA024D14_00445
4372	AAA027M14_00129
4373	AAA044N04_01004
4374	AAA041L13_00617
4375	AAA023D18_00567
4376	AAA278I18_00739
4377	AAA028A23_00753
4378	AAA027L06_00181
4379	AB141P03_00368
4380	AAA044D11_00173
4381	AAA024D14_00446
4382	AAA041L13_00618
4383	AAA044N04_01003
4384	bin_7_01366
4385	AAA027M14_00128
4386	AAA023D18_00568
4387	AAA278I18_00337
4388	AAA027L06_00853
4389	AB141P03_00510
4390	AAA023J06_00203
4391	AAA024D14_00030
4392	AAA028I14_00119
4393	AAA044N04_00352
4394	AAA041L13_01353
4395	AAA044D11_00321
4396	bin_7_01414
4397	AAA023D18_00569
4398	AB141P03_00509
4399	AAA027L06_00852
4400	AAA278I18_00338
4401	AAA044D11_00322
4402	AAA028I14_00118
4403	bin_7_01415
4404	AAA024D14_00029
4405	AAA023J06_00202
4406	AAA041L13_01354
4407	AAA044N04_00353
4408	AAA023D18_00570
4409	AAA027L06_00851
4410	AB141P03_00508
4411	AAA028A23_00843
4412	AAA278I18_00339
4413	AAA044N04_00364
4414	AAA041L13_00438
4415	AAA028I14_00112
4416	AAA024D14_00018
4417	AAA023J06_00189
4418	bin_7_01417
4419	bin_7_00340
4420	bin_7_00224
4421	bin_7_00069
4422	AAA044D11_00324
4423	AAA023D18_00571
4424	AAA027L06_00850
4425	AAA028A23_00842
4426	AAA278I18_00340
4427	AB141P03_00507
4428	AAA044N04_00365
4429	AAA041L13_00437
4430	bin_7_00070
4431	bin_7_01419
4432	bin_7_00342
4433	bin_7_00226
4434	AAA023D18_00572
4435	AAA027L06_00849
4436	AAA278I18_00341
4437	AB141P03_00506
4438	AAA024D14_00016
4439	AAA023J06_00191
4440	AAA028I14_00110
4441	bin_7_01420
4442	bin_7_00343
4443	bin_7_00227
